sentence	sentence_id	locale	reason
ப்ரீமியர் ப்ரோ திட்ட பைல்கள் ப்ரீமியர் எலிமெண்ட்ஸ் திட்ட பைல்களுடன் இணங்குவதில்லை.	0c090d1bc6d30d29391879b462186388f0fee5f4526a590bdf7b8bc6c810fbde	ta	different-language
Agnus என்பது முகவரி ஜெனரேட்டர் சிப் ஆகும்.	0ac044420217fdb0ca03be6e083161b1b0c8f13a3e3ac21e14ca0a2c53544ef3	ta	different-language
மைகேல்சன்-மார்லே வகை பரிசோதனைகள் மீண்டும் செய்யப்பட்டன, அவற்றுக்கான கூருணர்வும் அதிகரித்து வந்துள்ளது.	0b9dce4b4beaac8885630cd031b4f45df3cf5677b84ab8e53ce9a75d21ac2a4d	ta	different-language
பால்-வெயிஸ்-ரிஃப்கைண்ட்-வார்டன்-கேரிசனில் கூட்டாளராக சிறிதுகாலம் சட்டப்பணியாற்றினார்.	0b9c675d3efdbd8e24dcf59bcb3fef2ddaa21a6ef21ab7bd4546aaa5d70e117a	ta	different-language
ஜிரார்ட் விரைவில் பாபி மற்றும் நோட்டன் இருவரையும் விஞ்சி டென்னிட் ரேசிங்கின் சமீபத்திய வெற்றிக் கதையாக மாறுகிறார்.	0b8f005da5106b621af8159a73476d4dea743f500f6eb5c9e6d2a135d5215d75	ta	different-language
The Creators எப்போது காண்பிக்கப்படும்	0be87a5e725082f76e0c5ebf876211cf729d1d2e8ef94bc731b2de4eb7b0240c	ta	different-language
லிவர்பூல் ஸ்ட்ரீட் ஸ்டேஷன், லண்டன் பிரிட்ஜ் மற்றும் ஆக்ஸ்போர்டு சர்க்கஸ் உள்ளிட்ட இடங்கள் லண்டனில் உள்ளன.	0b46f06a91a8e290fc0bd4867b55770379d8d7173e925563681780c670e8ec3d	ta	different-language
"Kokino ""பெருங்கற்கால வானாய்வுக்கூடம்” ஆனது, அகன்ற Kokino தொல்பொருளியல் துறையினர் ஆய்வு செய்வதற்கான இடத்திலிருந்து வேறுபடுத்தப்பட வேண்டும்."	0b2356e62ce8101a20375c5bd4cfe314938627959b12b5f2509dbdd05f43dee3	ta	different-language
எதிரி ஒத்துழைப்பாளர்கள் இங்கு விசாரணைக்கு உட்படுத்தப்பட்டனர் மற்றும் உயர் குற்றங்களில் குற்றவாளிகள் எனக் கண்டறியப்பட்டவர்கள் கலைக்கப்பட்டனர்.	0c1cbb444227ef3d8f9b4ef4a215ffa856a6723bf352f8e4734cc8ebb3658eb4	ta	difficult-pronounce
Edo மக்கள் தொகையில் கிட்டத்தட்ட பாதி பேர் அத்தகைய படைத்துறை வகுப்பினர் ஆவர்.	0be7dd520de57e3ef7cd9a1bb2b09268dfd37ab292913d3780c88fd5ccd2bd1c	ta	different-language
இதற்குப் பதில் வீடுகளில் இப்போதெல்லாம் டெர்ரி துணியாலான டவல்களைப் பயன்படுதுகின்றனர்.	0b93858983941c85edb7a5ecfeecceba70f183b58679e3c5e60cc024fb5a0271	ta	different-language
வோஸ்டோகோவும் நவீன ரஷ்ய இடம்பெயர்களியல் அடித்தளத்தை அமைத்தார்.	0bda98a5618e21aac340af2ac0a67a44de178c4754b850be65ed0416b9fc490f	ta	grammar-or-spelling
அவர் தனது மூன்றாவது மனைவி Gloria-வுடன் அந்தப் படகில் பல ஆண்டுகள் வாழ்ந்தார்.	0bd1a6281e2ae87a9ef97b062bf5f7e031d7e636ea0c48ee189d28fd54016201	ta	different-language
Ferber நாவல்களைப் படமாக்குவது “Cimarron” உடன் முடிந்தது.	0ab1369c31deb1bfcdf23597fb29e3378521842f450725de324b015e6f1e4717	ta	different-language
Petry தனது வாழ்நாள் முழுவதும் Old Saybrook-இல் இருந்தார்.	0b98039b12263c807d27a26f63e1638a1cef43d07a3ee0fcbc17baaa5c7c982f	ta	different-language
"அவை ""ஆங்கிலிகன் பயன்பாடு"" அல்லது ""ஆயர் ஏற்பாடு"" பாரிஷ்கள் என ஒன்றுக்கொன்று மாற்றாக குறிப்பிடப்பட்டன."	0bdb6cddfd5d39cfc745a52031cad3440fc8ded239f9d274fc872784ae1e3d09	ta	different-language
Burma தனக்குள் ஹெராயின் செலுத்தி கடினமான போதைமருந்துகளை எடுக்கிறாள்.	0ac0cd9530ac9dba1213201db6e87ad00d8962641943787ee964ed354e9de3fb	ta	different-language
இந்தப் பதிப்பில், மோசமான சூராவளிக்குப் பிறகு சாண்டா தனது பொம்மைகளை விநியோகிப்பதாகு கொன்வோய் உதவுகிறது.	0b366462a8798a0af7eaa943df1ed1615ec2b1de4cbe533a2a67d0279bf350b8	ta	difficult-pronounce
ஷாங்க்ராவ் இரண்டு மாவட்டங்கள், ஒரு மாகாண அளவிலான நகரம் மற்றும் ஒன்பது மாகாணங்கள் ஆகியவற்றை நிர்வகிக்கிறார்.	0bc6703e31789b13e30eb8887f4c26fb7a66bf4cdb755eabf827e891e5348efb	ta	difficult-pronounce
"இது ""Got It Twisted"" மற்றும் ""Real Gangstaz"" ஆகிய தனிப்பாடல்களைக் கொண்டுள்ளது."	0b93f3f1cd0ccd4bca187860bc9d5f26ef62925d62eec384087e24fd911936d7	ta	different-language
மாறாக, பிற சேர்த்தல்கள் அதிக நேர்மறையான கருத்துகளைப் பெற்றன.	0c02cf2361d52b00eb7e1f8a1797672f207b7cbfba4ff29bbdc33bcb5160ac46	ta	difficult-pronounce
முன்னாள் ரயில்வே - பெல்லாரைன் ரயில் பாதையில் சைக்கிள் ஓட்டுதல் என்பது பிரபலமானது.	0bb279d9c38693400cb295ccfeb54a8684e47132e9f2f84258478db4397e5caf	ta	difficult-pronounce
அந்த ஏரியின் கட்டுபாடு அதிகாரம் San Jacinto நதி ஆணையத்தைச் சேர்ந்தது.	0c0318ee077064cfc355d3cb57583a923832e086ae5e3d10cf147e442f8ba7f9	ta	different-language
டோனாவாண்டாவின் மேயர் சார்லஸ் சக்மேயர், டோனாவாண்டாவில் உள்ள ஸ்பால்டிங் சகோதரர்களின் வணிகத்தை வேண்டிக் கேட்டுக்கொண்டார்.	0b8d31bcd3065174802b7f879e7a62c1c727ed8ea71b8ad1fd368867f35c2822	ta	different-language
அவர் புற்றுநோயால் Bulgariaவின் Sofiaவில் இறந்தார்.	0afc087c2461ae5a4c081c2cff37d9b14d9c2a0c07f4ee63a1e936d8a0d502ea	ta	different-language
அவர் தனது பாட்டெழுதும் தொழிலை Dorothy Shay-வுக்கு இசைக் குறிப்புகள் எழுதுவதிலிருந்து துவங்கினார்.	0b885f1d450abc2f8eaf80381e3c59324f418dcb2ea26208eeff0513596a333e	ta	different-language
corpus luteum-த்திலும் நன்கு வளர்ந்த vascular supply வளர்கிறது.	0a834adfedf3752815586f29f8117ff2074ef522d2741008dc83f24c335c9a25	ta	different-language
அவர் விஸ்கான்சின் மார்ஷ்ஃபீல்டில், வாழ்ந்தார்.	0bc70f05e97bf3dd3f575458056365ca424a15a44892bbf9361cca97745d6449	ta	different-language
சின்க்ரோனிசாடாக்கள் வழக்கமாக ஒளி மெரியெண்டாவின் அங்கமாக மாலையில் எடுத்துக்கொள்ளப்படுகின்றன.	0bc7f5a35271d39a9566a5bc9ccac583e266cd5e254f66b2862ad389f907326e	ta	difficult-pronounce
எக்ஸிடான் மறுசீரமைப்பு விரும்பத்தகாதது மற்றும் உயர் நிலைகள் திறமையற்ற ஒளிச்சேர்க்கையாளருக்கு வழிவகுக்கும்.	0bee71f3a6de2913602c9d014fbf8cff2cff9918c9ef93cc3f83235b93fcceea	ta	difficult-pronounce
"பின்னர் அவர் திரு. சீ உடன் ""டபுள் எச்: தி உணேஸ்பேக்டீட்” இல் தோன்றினார்."	0c04f2171892263fd327674279234dd6abbaf27c269eac4ca984c502cd0622fe	ta	different-language
மரியானோ மற்றும் ப்ர்கிச் இறுதியில் திருமணமான தம்பதிகளான உச்சென்னா மற்றும் ஜாய்ஸுக்குப் பின்னால் இரண்டாவது இடத்தைப் பிடித்தனர்.	0bbec39d2b34032845f590557816c037af9de7f60b9bfdff8c23826fb3f4b678	ta	different-language
அவரது ஆலோசகராக Emil Wiechert இருந்தார்.	0b6d247e9e53c1391c6c9d9c5b6fec7220b85c78a1f3a6eadee558c1309bccef	ta	different-language
பின்னர் Mephistopheles மறைந்து, பிளாக்ஹார்ட்டின் உடலை அவருடன் எடுத்துச் செல்கிறார்.	0bfc9a466249253065e46de6a6be4d6d14f8ea0c5ac13c636dc8ae78b461b5f4	ta	different-language
பில் ஆர்தர், ராட் ஸ்டட் மற்றும் ஏஞ்சலா பவர்ஸ் ஆகியோரும் சிறப்பு அறிக்கைகளை வழங்கினர்.	0c1e0dd21efd6bb05831cb8ff77beba0f8ccc5fc52e3bc638456e6ac1bc370e9	ta	difficult-pronounce
அதில் டென்னிஸ் காயிட் ஜிம் மோரிஸாக நடித்தார், இவர் இப்போது ஓய்வு பெற்ற பேஸ்பால் பிட்சர்.	0b0081e7b20251faa71f1be592912a0bee92aa0b89a7c6098cf976dc09816caf	ta	different-language
துப்பாக்கி வடிவமைப்பு மற்றும் மறு வடிவமைப்பிற்கான நூற்றாண்டுகளில் இந்த போக்குகள் குறிப்பிடுமளவு மாறியுள்ளது.	0bef5690ce941e7ae1776ae1ab7e5f9490c3351598a6f2e15deb695d3fca0232	ta	difficult-pronounce
வட அமெரிக்காவில் குறியீடு தேர்வுகள் தற்போதுள்ள வானொலி நிலைய அடையாளங்காட்டிகளின் அடிப்படையில் அமைந்தன.	0c1541be573f5fad4b29d3947a0f9516549a0f4a01d025e726f7af669c5cfa9f	ta	difficult-pronounce
தி சுவாசேட் கன்ஸ்ட்ரக்சன் கலவையாக இருந்ததால், உதிரிகளின் தரம் சீரானதாக இருக்கவில்லை.	0b709101af1bd33b1c33eb330143d2210f1486ede3948259b7d1e9145c1861aa	ta	different-language
மாறாத albendazole எதுவும் கழிவில் வெளியேறவில்லை, ஏனெனில் அது விரைவாக வள்ர்சிதைமாற்றம் அடைந்து விடும்.	0bb297c2b61f33e562e424408d091cbffb3bb2bdc8db2478122ea082630b4349	ta	different-language
பின்னர் அவர்கள் ப்ரே வாண்டரர்ஸிடம் அபராதம் விதிக்க முன் வாட்டர்போர்டு யுனைடெட்டை வீழ்த்தினர்.	0bb9de624a62aaecfbb345a865ab457bd292c41c21f0bad18a38dd45714fd3b4	ta	different-language
நீங்களநீங்கள் என்ன கூற வருகிறீர்கள் என்பது எனக்குத் தெரியும்.	0b8355e888042e861eac33388daca5c817b2bf19f97e10ca98cb513df01a28e7	ta	grammar-or-spelling
Kirchhain சந்தை உரிமைகளைப் பெற்றார்.	0bea852ad5bf0c283cdf1224c52cf6d3877695124c865afad7057e03a0cf4755	ta	grammar-or-spelling
"பெல்லெர்சன் ""நார்த் ரைன்-வெஸ்ட்பாலியாவின் மாதிரி சுற்றுலா கிராமம்"" என்று கூறப்படுகிறது."	0b0ae8c27a7c56c5e95f414dc79d8770a4cf1546b261510090f94e9e59f924ea	ta	different-language
யமுனாகல்யாணி ஜம்பூபதே ஸௌந்திரராஜம் ஆச்ரயே என்ற இரண்டு கீர்த்தனங்களிலும் தம் வடநாட்டு இசைப்பழக்கத்தை நன்கு காட்டி யிருக்கிறார்.	42241f4ea0565c625a2acd4e4ff4da5f627ec0817f7c79934a419385c58ae749	ta	difficult-pronounce
குரல்வாய்ப் பாணரொடு நகரப்பரத்தரொடு திரிதரு மரபின் கோவலன் போல வண்டினொடும் இளவேனிலொடும் தென்றல் மறுகில் திரிகின்றது என்று கூறுவர்.	506628947c569bb4a9cc169234b130652e995cd2e1f169a3192d8c3395f260b0	ta	difficult-pronounce
இத்தாலி நாட்டினரான அலெஸ்ஸாண்டிரோ கோல்டா என்பவர், மின்சார மோட்டரைத் தயாரித்துக் காட்டி நாட்டு வழக்கிலே நடமாடவிட்டார்!	5293e8c435363f3e84d5a76436ba5a68bf7e32b3544f6040943e123756cb1056	ta	difficult-pronounce
என்னை னக் மறக்காமல் இருங்க வேண்டுமே?	427f0bc311c52b27d70e4c115db915bb29c2521fcc6c56f4a34f3a672b715fb0	ta	grammar-or-spelling
இயக்கத்தை ஃபோர்ஸ் என்றும், அதற்குரிய ஆற்றலை எனர்ஜி என்றும் விஞ்ஞானிகள் கூறுவார்கள்.	542f5379059a3df44ea40b844d5d940cd7da5ec1e2b99c9394005e659528fba8	ta	different-language
ஆனால் விஜயன் தான், எனக்கு முக்கியமான வேலை இகுக்கிறது.	4b7f430d257cc9abeb58856a2c99722b77a515703b46c85e99057c3f1ed7dc62	ta	grammar-or-spelling
நாடகாசிரியராகிய பார்த்தசரதி ஐயங்கார் ஒரு முக்கியப் பாகமாகிய பாஹுகனாக நடித்தார்.	5024d1c3a7420c482d9532ec97c8e2b955207f7d470f1d0845368fbbed0ef853	ta	grammar-or-spelling
ஒருமுறை இப்படிப் பாடம் படிக்காத ஒரு ஆக்டர் த்யுமத்சேனனாக மேடையின்மீது நடித்துக் கொண்டிருந்தார்.	54cb785526f83ded9e2e3ed2288ac2db9c9579d35bd4b4534aacdc82946e5fac	ta	different-language
கோடைக்காலத்தில் இங்கு வந்து தங்கியவர்களின் குழந்தைகளுக் சான பருவப்பள்ளி யாகவே இது முதலில் துவக்கப்பட்டது.	49fb4a6072b43f7d0e1192896cb769102cf3279837ff391593217fbfbe033f4b	ta	grammar-or-spelling
இவ்விரு பாஷைகளில் ஒன்றைத் துவேஷிப்பவன், தன் தாய் தகப்பனார்களில் ஒருவரைத் துவேஷிக்கும் பாவத்திற்குள்ளாவான் என்பது என் அபிப்பிராயம்.	51f953e6f9b29dcd52613511054299ec67299bb305e0dab04f36c4038b822d4f	ta	difficult-pronounce
தமிழ் மருத்துயப்படி வாதம், பித்தம், சிலோட்டுமம் இந்நாடிகள் ஒழுங்காக வேலை செய்ய வேண்டும் என்பர்.	45bf294fa19a4e668081fdbd506f1c3af9013ae7f29b1382f1cdbe1baa582f47	ta	grammar-or-spelling
ஐஸன்ஹோவர் சிரித்துக் கொண்டே, அப்படியா!	531dfb2b27c8433c6f0ba97620a7e5c0ee52f158055348a99ec4bc36ba792039	ta	difficult-pronounce
திருவாளர் மிச்சி ஸ்மித், வான் ஆய்வுக்கூடப் பொறுப்பாளர் பணியிலிருந்து ஓய்வு பெற்றதும், வின்ஸ்ஃ போர்டு மாளிகையில் தங்கி வாழ்ந்தார்.	5576e884d39e453519724c80933b4bf0ae3c71fba26ce3628445e5d36f744707	ta	difficult-pronounce
ஹென்றி பெரிஜ் ஓர் ஆயிரத்து தொள்ளாயிரத்து அறுபத்தைந்து ல் எழுதிய விரிவான இந்திய சரித்திரம்.	552e42b0a8051cb20136f26cfac21bb59c316c473b194a3049a12f629e4cc42c	ta	grammar-or-spelling
அவன் அறிவுப் பசிக்கும் அவள் உணவு இட வேண்டியுள்ளது அதற்கு மறுபெயர் ஊட்ல் சுவைபடப் பேசுவது.	359c4e547aaf57f380f13774b313ea3522ca18f605136ca952d477fc288bd22b	ta	grammar-or-spelling
குறுக்கிப் படுத்திருந்தாலும், நீட்டிப் படுத்திருந்தாலும் வயிறு தொய்ந்த நிலையில் இல்லாமல் படுத்து உறங்கும் பழக்கம் வயிறு பெருக்காமல் காப்பாற்றும்.	50f6774e8b96f2e47d18730035fe2fca4d449f049cc52bd858d3a29a716e9318	ta	difficult-pronounce
உன் உதவியை நாடுகிற சமயத்தில் கைகளைப் பிணித்துச் சிறை வைத்துக் கொண்டு நாடக்கூடாதென்று சற்று முன் நீ கூறினாய்!	530bce017aeb2a890fa239ebb871007a0b7c056e5cf2c1880cb2b92fec4b1a7d	ta	difficult-pronounce
அந்த முன்னுரையே இந்த நூலுக்குச் சரியான விளக்கமாக அல்மைந்து விடும் என்றும் நம்புகிறேன்.	2d23d0dd0de2d977002c8178ab708c27a1e68501b9259540a3385c4dbe5df695	ta	grammar-or-spelling
அவையத்து முந்தியிருத்தல் என்ற வளளுவம் தமிழர் வாழ்வில் இடம் பெற்றுவிட்டது.	4cad32e8d947caa6925b4a944b62315acf4c56f9b5e51eea0ec7c4df26aaf54d	ta	grammar-or-spelling
இந்தச் சாரங்கதர நாடகத்துடன் கண்டிராக்டாக ஏற்படுத்தப்பட்ட ஐந்து நாடகங்களும் முற்றுப்பெற்றன.	5130e856649450b201a523c907c090be598f9d420386cea464f4f518159683d0	ta	grammar-or-spelling
அதனால், தன்னால் கண்டு பிடிக்கப்பட்ட பெரிய லியப்பான செயலைக் கண்டு எண்ணி யெண்ணி அவர் மகிழ்ச்சிப் பெற்றார்.	19d379c74c5d3d22b11b26e6c54cabfd6bfb6594efae759f212203a2b88ae332	ta	grammar-or-spelling
எங்கும் தும்மல் பற்றிய இந்நம்பிக்கை வடநூல் மரபென்றோ வடவர் வழக்கென்றோ பரிமேலழகர் குறிப்பிடாதது காண்க.	55feb16b14e6a3a681f9b2ff6fb4a845855a44ff38680e9024e1ff862cbcb996	ta	difficult-pronounce
மணமானபின் ஏற்புடும் பிரிவுகளையும், மீண்டும் அவர்கள் கூடி இன்புற்று வாழ்தலையும் கற்பியல் என்று கூறுவர்.	4aec9016d9201d7d32c6e3dd731c09861227e50a8990da8561c0b75a53aa0e10	ta	grammar-or-spelling
ஒருமொழி ஒழிதன் இனம்கொளற் குரித்தே என்பது இலக்கணச் சூத்திரம்.	489e7bc1708874ba5fd78a3ddf14cc339221c0fa59990b304b082c880d8ba997	ta	grammar-or-spelling
சபையோர்களுக்கு இது அவ்வளறாக ருசிக்காதபடியால் இவ் வழக்கத்தை விட்டோம்.	b981facf5eb256b1a778452091a8b7db3cbd5398272b1d427e69b9b40b2f5c5b	ta	grammar-or-spelling
⁠கழிவுப் பொருட்களால் தான் உடல் சோவடைகிறது.	b6699f66fc8e495567213ab157aa42b12504ae20eaaaabc492734ea4aaede92a	ta	grammar-or-spelling
அன்றைய நாடகத்தில் எமனுக நடித்த கந்தசாமிக்குப் பிரமாதமான பேர்.	bae2696ae06dc21669b6a6ea76dd6324f41f5ae077ffc85d43ca80fbd5a8e3b1	ta	grammar-or-spelling
இன்று ஒருவக்கு ஒருத்தியாக ஆகப் போக நீ என்னை என்றும் உன் நினைவில் நிறுத்திவைப்பாயோ!	4cc9f7e52ddc0b491d0187797b4ac8bec4b4e8d2081aa00371c5076223488802	ta	grammar-or-spelling
குறிஞ்சி நகரமான கோடைக்கானல் இம் மேற்பழனியின் தென்பாகத்தில் அமைந்துள்ளது.	58d9c9db0ecde1211ce17ba0489e24e577f588bb2281f9160ab83cf1defe3579	ta	grammar-or-spelling
அவரைச் சார்ந்தவர்களுடைய பெருமையைச் சொல்வதும் மறைமுகமாக அவருடைய பெருமையைப் புலப்படுத்துவதேயாகும்.	55c49f6fb6b7bfc82722307ec5268126962f86d94e8e9fd84fa2a77270b8a32c	ta	difficult-pronounce
அவனுக்குப் புரியாதபடி தான் அவனை நன்றாகப் புரிந்து கொள்வதற்கு அந்த விநாடிகளைப் பயன்படுத்திக் கொண்டார் அமைச்சர் அழும்பில்வேள்.	5814f6436c6e41e3b53cd6cd2175e2126332f1bb54cd8e72faa2e7fd11619eb6	ta	difficult-pronounce
உங்கள் மதிப்புக்கும் அனுதாபத்துக்கும் அருகதையற்றவள், எனக்கு நீங்கள் மைரியாதை காட்ட வேண்டியதில்லை.	3d03e12ac3ad9b7083aea6644647ce5c104f4555bf7b453f4e4e55e3a4ea0ccc	ta	grammar-or-spelling
அன்றுமுதல் அவர்வ்நட்பு அரியசுவை நூலாச்சு அதியமான் வீரமதும் அருள்வண்மைச் சீலமதும் மதிவன்மை யால்பாடி மாநிலத்தை மகிழ்செய்தார்.	a64b0ab40eecc0899efa4fa93c5403289cb7570e10a5fcf61c6c1fd38256b004	ta	grammar-or-spelling
சேர்வராயன் மலையில் காஃபித் தோட்டங்கள் நிறைய இருப்பதால், மலையாளிகளெல்லாம் தங்கள் பயிர்த் தொழிலைவிட்டு விட்டுக் காஃபித்தோட்டக் கூலிகளாய்ப் பணிபுரிகின்றனர்.	54afc27d352de31c7eab3d58b4d8bee9d2341f5f6208136a96805b04e0978f68	ta	difficult-pronounce
அமெரிக்காவின் சார்பில் டாக்டர் ஸ்குடர், ரெவரண்டு ஸ்குடர், ரெவரண்டு ஜோன்ஸ், ரெவரண்டு பெர்கின்ஸ் ஆகிய நால்வரும் விளையாடினர்.	587cf3f1b71e21bde6ca0ec2ea253161218cf7efc2635c4277e3ca187c9c6ab8	ta	different-language
திருநெல்வேலியிலிருந்து துரத்துக்குடிக்குப் போனோம்.	a9db3bf9b7b7dba676df95d8ce107f7005387a435d884824890acfe83894e132	ta	grammar-or-spelling
இவ்வாறு எல்லா வகையாலும் இணையிலாப் புகழ் உடையோனான பூதப் பாண்டியன், அறமல்லன.	b697ea8a5ba80c1896e0e8746d555bc80eb28a271e768a24996e00babad0577b	ta	grammar-or-spelling
மணமானபின் ஏற்புடும் பிரிவுகளையும், மீண்டும் அவர்கள் கூடி இன்புற்று வாழ்தலையும் கற்பியல் என்று கூறுவர்.	4aec9016d9201d7d32c6e3dd731c09861227e50a8990da8561c0b75a53aa0e10	ta	grammar-or-spelling
ஆயினும், உலகம் அன்று முதல் இன்று வரையில் மார்க்கனைக் கோதிலாப் பெருங் குணத்தானகவே மதித்து வருகிறது.	505eb086063e758062619e3071e629fc06d66336da2a6d42884dd5e843cbf0e0	ta	grammar-or-spelling
இந்தப் புது மாடுகளுக்குப் பூச்சாட்டை போலவே குடையும் அவசியம் என்று அவன் எடுத்துவந்தான்.	4e880fb7dba1cc3db25e758c33dee1713a7f5ac9e4c266d54576cfcdf9b94d28	ta	grammar-or-spelling
மக்கள் பெற்றோர்த்ம் சுமையைக் குறைப்பவர்களாகப் பயன்பட வேண்டும்.	58677052a0e58ca0d68952f802d3248d0602badf2a8751a0c0c0d4e47a0ff2c5	ta	grammar-or-spelling
பிரம்மாவும் விஷ்ணுவும் வேறே அங்கே நின்று கெண்டிருக்கிறார்கள்.	57d980ae25d45b0726efc2467f05447735f92178e5b98a29da8e6ad921f6274b	ta	grammar-or-spelling
இன்று ஒருவக்கு ஒருத்தியாக ஆகப் போக நீ என்னை என்றும் உன் நினைவில் நிறுத்திவைப்பாயோ!	4cc9f7e52ddc0b491d0187797b4ac8bec4b4e8d2081aa00371c5076223488802	ta	grammar-or-spelling
இவர்களைத் தலிர, ஸ்ரீ வில்லிப்புத்தூரில் பெரியாழ்வார் திருமகளாக அவதரித்த ஆண்டாளும் இந்த ரங்கநாதனிடத்திலே காதல் கொள்கிறாள்.	59b40610c1eb778eb07f54313ce7f503e2e2ebd71d3a7cabb6cfb43fa021834c	ta	grammar-or-spelling
அதுதான் அப்படி பேசி இருக்கிருன்.	bf5f110c4051247a44d72ba8398c7352f760bf59571ccd7ccfdb63f6a8223b97	ta	grammar-or-spelling
சாதுர்யமான பதில் தொன்னூற்றாறு.	bc4be9cdbee6ac29a58426693e02a23d228e8bf84107ba49e198451cc638dd94	ta	grammar-or-spelling
தன்னுடைய பாழய எஜமானர் எங்கேயாவது பார்த்துவிட்டால் என்ன செய்வது என்ற பயம்தான்!	c401346e9c5d0fe2bc8ae50a4afa477ccee6c074408bd73398f4bf5daa1b7bee	ta	grammar-or-spelling
செய்தித் தாள்கள் தரும் செய்திக்ளைக் கொண்டு நன்மை, தீமைகளை முடிவு செய்ய இயலாது கூடாது.	5b75dd0c15bf5387e0cf451dbf4d65725427ce9ee09f11f81a32da58248f7774	ta	grammar-or-spelling
ஒரு காலத்தில் சூரிய கிரகணத்தைக் கண்ட ஐரோப்பிய மக்கள், கிணறு, குளங்கனை எல்லா மூடி விட்டார்கள்.	5be2185008b012075fcdff58ffeb92f076f71f092627e52d9899a15e51cefdac	ta	grammar-or-spelling
சிவபெருமான் அவருக்குத் தமிழ் கற்றுக் கொடுத்தான் அவர் பிள்ளையாகிய முருகன் அந்த மொழியின் இல்க்கணத்தை அவருக்கு அருளினான்.	56d9413b9aa9b420809df1bd8f2e8a9af5df65f2083267f485168f44459fadda	ta	grammar-or-spelling
அத்தகைய மனம் பெற்ற ஆவரே உண்மையைப் போற்றியதற்காக நாடு கடத்தப்பட்டார்!	c713260f25b69453881a0f83d625f3261260cdf71914c6ffad9818df99165ac1	ta	grammar-or-spelling
கணக்குப் பார்க்கும்பொழுது வேலையின் அளவும், பயனும் சரியாக இல்லாது போனால் வேலை செய்ததாகக் கூற இயல்ாது.	bcb0ace16303de393b8b5f9734cede6ff90843dc5912c7974e90252be1991cc1	ta	grammar-or-spelling
சிக்கல் என்ற பெயரோடு விளங்கும் ரயில்வே ஸ்டேஷனில் இயங்கி இரண்டு மூன்று பர்லாங்கு நடந்தால் போதும்.	c51921a60a674b864130af37e2828a30d3e2d2408f9e34312a0fd2b3a8ead275	ta	grammar-or-spelling
அது போல, மொழியால் சமய நெறியால் வள்ர்ந்த தமிழின்த்தின் மதர்த்த சோம்பலை ஆரியம் வெற்றிகொள்ளத் துடிக்கிறது.	c01926cd16291f7f3d02b9f01d4f2819727af26e1ea6505c0f3d57e2f7882eac	ta	grammar-or-spelling
ஆல்டஸ் ஹக்ஸ்லி சோமர் செட்மாம், பேர்ல்ஸ் பர்க் முதலியோர் படைப்பினையும் விரும்பிப் படிப்பார்கள்.	487dc703a67adfaccd488f3b0b799a3fbf81355c38b932a23e2fa349e761132f	ta	different-language
தினந்தோறும் குதிரைப் பந்தய மைதானத்தில் என்னுடைய குதிரைமீது சவாரி செய்தபடியே, வடகோடியிலிருந்து தென்கோடி வரைக்கும் எக்ஸ்பிரஸ் வண்டியோடு ஒடுவேன்.	5b96578c17828da7d78dc998d3bfd4a5b1eecf9a8c81f0f9cfa41364db008beb	ta	difficult-pronounce
இங்கு நடத்திய இந்நாடகத்தில் இன்னொரு விசேஷ மென்னவென்றால், நான் நாடகமாட ஆரம்பித்தது முதல் செய்திராத பெரும்.	58acb76c749f2242cd9d2bde3b2770ab4e05ec51768e7cf8a77b7fc7ba10f2ac	ta	difficult-pronounce
எவ்வளவு சிக்கிரத்தில் பழம் கெட்டுவிடும்!	58173e0ade418a61db51303d5091bd10a5aace362b38208baf8311a5fe5227a3	ta	grammar-or-spelling
பூமி உருண்டை வடிவானது என்றால், அதைச் சுற்றிப் பயணம் செய்தவர்கள் புறப்பட்ட இடத்திற்கே மறுபடியும் வந்த சேரவேண்டும்!	593371b64b276970c8fac78ce34f5754a9e629e26c842be2e09f3b69938da71f	ta	grammar-or-spelling
வந்தவன், வழியெல்லாம் ஒடி வந்த வன் போல் மூச்சிறைக்க, விஜயன் காதருகே குனிந்து ரகசியமாகக் கூறினான்.	567deca98d8ba4045e8aab0144c413a0708bb1d06808d28b86343e23fee16fa8	ta	grammar-or-spelling
கலீலியோ கருத்துக்கனை, சாதனைகளை உலகத்திலே உள்ள தத்துவஞானிகள் பாராட்டினார்கள்!	5dc9e75e0e97db9dff67502f1f84dc22d10fbeaae281a716025ea849d8cc957c	ta	grammar-or-spelling
பழையன எல்லாம் பழிக்கத் தக்கன புதியன எல்லாம் போற்றற்குரியன என் எவரும் எண்ணுதல் கூடாது.	5761ac1e09583712063667c4a8f521e85f21c80f60b6e492e9908c29172d40fe	ta	grammar-or-spelling
என்று கூறின், அவன்தும் மனைவியர் அணியத்தக்க அழகிய அணி பல அணிவித்து அனுப்புவன்.	5cf0120ef02188e47137e98d90594487f76033ca658d1336979f582b2a1a4a60	ta	grammar-or-spelling
மருண்டவனுக்கு இருண்டதெல்லாம் பேய் என்பது பழமொழி யன்றாே?	5e9348fc2c6613f1c6cae3083934169e5d8d27bc0d94b0a1af782165939673d3	ta	grammar-or-spelling
ஆங்கிலேயருக்கும் மற்றாென்று டால்மியாவுக்கும் உரிமை பெற்றவை.	5ee2f2551fdc71cd2ae4af88c2d5f57543601443d1daf3c3b9402054b9d75729	ta	grammar-or-spelling
